file,status,time
deployment_scripts\application_layer_db_test_tmp.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\application_layer_V2.5_initializer.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\audit_feedback_flow_v4.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\audit_feedback_pipeline.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\audit_learning_database_schema_v4.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\audit_learning_pipeline_final.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\audit_self_learning_engine_v4.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\check_database_migration_V1.0.py,KEEP,2026-07-28 21:09:30.358350
deployment_scripts\check_feedback_tables.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\check_learning_feedback_db.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\check_prediction_feedback_count.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\check_prediction_feedback_table.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\check_prediction_result_schema.py,DELETE_REVIEW,2026-07-28 21:09:30.358350
deployment_scripts\create_prediction_feedback_table.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\database_four_check_engine_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\database_init_system_db_V2.2.3.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\database_system_db_migration_V2.2.2.py,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\database_system_db_validation_V2.2.4.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\database_unified_migration_engine_V2.2.py,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\database_unified_validation_V2.2.1.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\db_check_tmp.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\decision_layer_db_test_tmp.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\decision_layer_V2.4_initializer.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_ai_intelligence_batch_02_06_V2.0.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_application_layer_V2.5_REAL_ALL_FIX.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_decision_layer_V2.4_REAL_ALL_FIX.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_feature_engine_history_V1.0.1.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_feature_engine_history_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_feature_model_layer_V1.0.py,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\deploy_football_ai_os_unified_V2.1.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_Football_AI_OS_V2.1_REAL_ALL_FIX2.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_Football_AI_OS_V2.2_VALIDATION_REAL.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_Football_AI_OS_V2.6_INTEGRATION_REAL_ALL.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_Football_AI_OS_V2.7.1_REAL_SIMULATION_FIX.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_Football_AI_OS_V2.7_REAL_SIMULATION_ALL.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_Football_AI_OS_V2.8_REAL_PREDICTION_API_ALL.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_Football_AI_OS_V2.9_REAL_END_TO_END_TEST_ALL.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_Football_AI_OS_V3.0_FINAL_FREEZE_CHECK.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_full_prediction_ai_V2.1.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_MODEL_LAYER_V2.10_OPTIMIZATION_ALL.ps1,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\deploy_MODEL_LAYER_V2.11_FEEDBACK_LOOP_ALL.ps1,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\deploy_model_layer_V2.3_REAL_ALL_FIX2.ps1,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\deploy_phase10_batch02_real_model_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_engine_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_engine_V1.1_REAL_FIX.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_intelligence_batch_01_V2.0.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_intelligence_V1.3.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_intelligence_V1.3_FIX.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_intelligence_V1.4_REAL.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_intelligence_V1.5_REAL.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_intelligence_V1.6_REAL.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_patch_V2.1.1.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_phase_V1.2_batch.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_prediction_phase_V1.2_fix.ps1,UNKNOWN,2026-07-28 21:09:30.359344
deployment_scripts\deploy_remaining_batch_V1.5.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\deploy_training_engine_batch_01_V2.0.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\football_ai_os_V2.0_real_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\global_audit.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\integration_layer_V2.6_initializer.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\model_history_migration_engine_V1.0.py,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\model_layer_V2.3_initializer.py,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\model_migration_engine_V1.0.py,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\model_migration_engine_V1.1.py,KEEP,2026-07-28 21:09:30.359344
deployment_scripts\prediction_database_test_V1.3.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\prediction_database_test_V1.4.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\prediction_intelligence_init_V1.3_FIX.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\test_feedback_connector.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
deployment_scripts\upgrade_model_registry_schema_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.359344
Documentation\README.md,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\AI_INTELLIGENCE_BATCH_02_06_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\AI_OS_V2.0_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\AI_OS_V2.0_FINAL_RELEASE_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\AI_OS_V2.0_FINAL_TREE.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\AI_OS_V2.0_RELEASE_VALIDATION_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\AI_OS_V2.0_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\AI_OS_V2.0_TREE.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\Alpha_Release_Report_V1.5.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\deployment_report_V1.5.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_ACCEPTANCE_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_ACCEPTANCE_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_FROZEN_V1.5_COMPLETE_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_FROZEN_V1.5_FULL_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_PHASE51_55_VALIDATION_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_RELEASE_TREE_V1.5.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_RUNTIME_TEST.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_SYSTEM_SNAPSHOT_V2.0.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_SYSTEM_SNAPSHOT_V2.1.1.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_SYSTEM_SNAPSHOT_V2.1.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_SYSTEM_TREE_V1.5.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FINAL_SYSTEM_TREE_V2.0.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\Football_AI_OS_V2.0_FINAL_RELEASE.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FULL_AI_DEPLOYMENT_REPORT_V2.1.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FULL_AI_PATCH_DEPLOYMENT_V2.1.1.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\FULL_AI_TEST_REPORT_V2.1.1.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\integration_test_report_V1.5.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\legacy_delete_check.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\LOCAL_CONSOLE_V1.1_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\LOCAL_CONSOLE_V1_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE10_BATCH02_DEPLOYMENT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE10_BATCH02_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE11_BATCH01_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE11_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE11_FINAL_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE11_FULL_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE11_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE11_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE12_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE12_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE12_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE13_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.359344
FINAL_RELEASE_REPORT\PHASE13_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE13_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE14_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE14_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE14_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE15_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE15_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE15_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE16_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE16_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE16_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE17_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE17_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE18_20_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE18_20_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE18_20_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE21_25_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE21_25_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE21_25_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE26_30_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE26_30_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE26_30_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE31_35_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE36_40_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE36_40_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE36_40_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE41_45_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE41_45_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE41_45_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE46_50_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE46_50_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE46_50_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE51_55_INTERFACE_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE51_55_INTERFACE_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE51_55_INTERFACE_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE51_PRODUCTION_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE51_PRODUCTION_VALIDATION_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE52_BACKTEST_VALIDATION_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE56_60_DEPLOYMENT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE56_60_SYSTEM_SNAPSHOT.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\PHASE56_60_TEST_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\prediction_activation_batch_01_report.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\test_report_V1.5.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
FINAL_RELEASE_REPORT\training_engine_activation_batch_01_report.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
Logs\system.log,UNKNOWN,2026-07-28 21:09:30.360344
reports\after_20260723_1000_files.csv,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\clean_duplicate_report.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\CODE_LOGIC_DUPLICATE_AUDIT_V1.0.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\CODE_LOGIC_DUPLICATE_AUDIT_V2.0.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\CODE_LOGIC_DUPLICATE_IMPACT_ANALYSIS_V1.0.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\FOOTBALL_AI_OS_V4_GLOBAL_AUDIT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\V4_CLEANUP_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\V4_FEEDBACK_FLOW_AUDIT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\V4_FINAL_AUDIT_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\V4_LEARNING_DATABASE_SCHEMA_AUDIT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\V4_PRODUCTION_BASELINE_REPORT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
reports\V4_SELF_LEARNING_ENGINE_AUDIT.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
tools\code_logic_duplicate_impact_scan.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
tools\code_logic_duplicate_scanner.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
tools\code_logic_duplicate_scanner_v2.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
tools\feature_store_integration_audit_v1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
tools\safe_delete_scan.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
tools\split_100_lines.ps1,UNKNOWN,2026-07-28 21:09:30.360344
upload\core_scan.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
USER_INTERFACE_LAYER\ai_console.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
USER_INTERFACE_LAYER\api_connector.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
USER_INTERFACE_LAYER\chat_runtime.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
USER_INTERFACE_LAYER\command_router.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
__pycache__\conftest.cpython-312-pytest-9.1.1.pyc,UNKNOWN,2026-07-28 21:09:30.360344
.continue\rules\DATA_GOVERNANCE_RULES.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.continue\rules\DEVELOPMENT_WORKFLOW.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.continue\rules\DOCUMENTATION_RULES.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.continue\rules\FOOTBALL_AI_OS_GOVERNANCE.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.continue\rules\MODEL_DEVELOPMENT_RULES.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.continue\rules\project.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.continue\rules\TESTING_AND_RELEASE_RULES.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.continue\tasks\PHASE5_BATCH01_TASK.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.continue\tasks\PHASE5_FULL_ARCHITECTURE_AUDIT_TASK.md,DELETE_REVIEW,2026-07-28 21:09:30.360344
.pytest_cache\v\cache\lastfailed,UNKNOWN,2026-07-28 21:09:30.360344
.pytest_cache\v\cache\nodeids,UNKNOWN,2026-07-28 21:09:30.360344
00_System_OS\01_DATA_LAYER\deploy_schema_validator_final.ps1,UNKNOWN,2026-07-28 21:09:30.360344
00_System_OS\01_DATA_LAYER\main.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\01_DATA_LAYER\upgrade_validator_schema_v1.ps1,UNKNOWN,2026-07-28 21:09:30.360344
00_System_OS\03_MODEL_LAYER\check_match_source.py,KEEP,2026-07-28 21:09:30.360344
00_System_OS\03_MODEL_LAYER\database_test.py,KEEP,2026-07-28 21:09:30.360344
00_System_OS\03_MODEL_LAYER\history_check.py,KEEP,2026-07-28 21:09:30.360344
00_System_OS\03_MODEL_LAYER\model_config.py,KEEP,2026-07-28 21:09:30.360344
00_System_OS\03_MODEL_LAYER\model_runtime_test.py,KEEP,2026-07-28 21:09:30.360344
00_System_OS\03_MODEL_LAYER\old_history_check.py,KEEP,2026-07-28 21:09:30.360344
00_System_OS\03_MODEL_LAYER\test_model_loading.py,KEEP,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\bootstrap.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\bootstrap_config.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\bootstrap_log.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\config_generator.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\deployment_log.txt,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\deployment_report.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\deploy_system.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\setup_system.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\system_check.py,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\Bootstrap\system_check_log.json,DELETE_REVIEW,2026-07-28 21:09:30.360344
00_System_OS\database\football_ai_os.db,UNKNOWN,2026-07-28 21:09:30.361340
00_System_OS\deployment_controller\alpha_integration_sprint_report.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\deployment_controller\alpha_product_deployment_report.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\deployment_controller\deploy_alpha_integration_sprint_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\deployment_controller\deploy_alpha_product_sprint_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\DEPLOYMENT_QUALITY_CHECKER\deployment_quality_checker_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\ENVIRONMENT_CHECKER\environment_checker_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\FINAL_RELEASE_GATE\final_release_gate_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\integration_test\deploy_alpha_integration_test_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\integration_test\test_api_pipeline.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\integration_test\test_dashboard.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\integration_test\test_database_connection.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\integration_test\test_model_pipeline.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\integration_test\test_product_package.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\Monitor\error_log.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\Monitor\health_status.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\Monitor\heartbeat.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\Monitor\monitor_service.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\project_management\Football_AI_OS_Product_Database_Architecture_V1.0.md,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\project_management\Football_AI_OS_Project_Master_Document.md,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\QUALITY_TESTS\test_system_quality_batch_01_V1.0.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\Recovery\recovery_controller.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\Recovery\recovery_log.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\Recovery\recovery_policy.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\Recovery\recovery_service.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\registry\dependency_engine.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\registry\dependency_map.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\registry\modules.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\registry\module_registry.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\registry\module_template.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\registry\registry.json,DELETE_REVIEW,2026-07-28 21:09:30.361340
00_System_OS\registry\registry_api.py,DELETE_REVIEW,2026-07-28 21:09:30.361340
